entryEpoch,direction,zoneType,breakType,sweep,entryPrice,sl,exit,exitPrice,hit1,hit2,hit3,r
1786877340,BUY,Broken level,BOS,false,17805.3030,17776.7708,SL,17768.7260,false,false,false,-1.282
1786879320,BUY,Broken level,BOS,false,17975.1630,17940.7337,TP3,18079.3590,true,true,true,3.026
1786881600,BUY,Broken level,CHOCH,true,18145.5650,18115.6681,SL,18095.0650,false,false,false,-1.689
1786882080,BUY,Broken level,BOS,false,18160.2480,18127.7112,TP3,18264.9210,true,true,true,3.217
1786883400,BUY,Broken level,BOS,false,18301.8890,18269.8724,SL,18266.6910,true,false,false,-1.099
1786884780,BUY,Broken level,BOS,false,18365.8050,18327.7271,SL,18297.1580,false,false,false,-1.803
1786886340,BUY,Broken level,CHOCH,false,18268.2020,18240.4601,SL,18220.0230,false,false,false,-1.737
1786889580,BUY,Broken level,CHOCH,false,18209.1740,18177.5774,SL,18168.9810,false,false,false,-1.272
1786892340,BUY,Broken level,CHOCH,false,18398.6540,18368.7248,SL,18366.4290,false,false,false,-1.077
1786892880,BUY,Broken level,BOS,false,18424.1800,18393.2453,SL,18388.3190,true,false,false,-1.159
1786894200,BUY,Broken level,BOS,false,18447.0120,18414.6576,SL,18393.6040,false,false,false,-1.651
1786898460,BUY,Broken level,CHOCH,false,18208.2020,18176.0447,SL,18172.3460,true,true,false,-1.115
1786905240,BUY,Broken level,CHOCH,false,17943.6360,17910.6459,SL,17901.8130,false,false,false,-1.268
1786907460,BUY,Broken level,CHOCH,true,17992.2510,17954.6061,SL,17949.6780,false,false,false,-1.131
1786913280,BUY,Broken level,CHOCH,false,17871.9170,17839.3569,SL,17836.3000,false,false,false,-1.094
1786913940,BUY,Broken level,BOS,false,17897.2540,17865.2274,TP3,18026.6880,true,true,true,4.041
1786921440,BUY,Broken level,CHOCH,false,18112.9490,18084.9033,SL,18084.4330,false,false,false,-1.017
1786922280,BUY,Trendline,BOS,false,18113.0380,18082.0301,SL,18073.8430,false,false,false,-1.264
1786923240,BUY,Broken level,CHOCH,true,18149.7650,18117.1986,SL,18106.7400,false,false,false,-1.321
1786923660,BUY,Broken level,BOS,false,18153.2380,18119.9666,TP3,18254.0510,true,true,true,3.030
1786924800,BUY,Trendline,BOS,false,18261.5810,18227.6361,TP3,18375.0960,true,true,true,3.344
1786927080,BUY,Broken level,CHOCH,false,18345.8240,18308.1891,TP3,18465.3680,true,true,true,3.176
1786928580,BUY,Trendline,BOS,false,18464.8100,18429.9410,SL,18420.9970,false,false,false,-1.257
1786934640,BUY,Broken level,CHOCH,false,18296.0510,18259.9189,SL,18235.6730,false,false,false,-1.671
1786935840,BUY,Broken level,BOS,true,18357.6210,18327.7201,SL,18293.1700,true,false,false,-2.155
1786940460,BUY,Broken level,CHOCH,false,18233.9120,18201.2118,SL,18194.0150,false,false,false,-1.220
1786942380,BUY,Trendline,BOS,false,18213.1730,18180.6030,SL,18151.3820,true,true,false,-1.897
1786944900,BUY,Broken level,CHOCH,false,18232.4710,18204.4437,SL,18199.9850,false,false,false,-1.159
1786945620,BUY,Broken level,BOS,false,18263.7640,18230.9071,TP3,18382.3750,true,true,true,3.610
1786947840,BUY,Trendline,BOS,false,18416.9530,18385.5284,TP3,18514.1440,true,true,true,3.093
1786951020,BUY,Broken level,CHOCH,false,18335.5460,18302.9139,SL,18254.9710,false,false,false,-2.469
1786997340,BUY,Broken level,CHOCH,false,18518.1420,18488.4410,TP3,18639.4040,true,true,true,4.083
1786999860,BUY,Broken level,BOS,false,18807.2250,18772.2664,SL,18771.0210,false,false,false,-1.036
1787005620,BUY,Broken level,CHOCH,false,18571.4630,18536.6015,SL,18535.6150,false,false,false,-1.028
1787006760,BUY,Broken level,BOS,false,18614.9670,18579.7833,SL,18568.4180,false,false,false,-1.323
1787007420,BUY,Broken level,BOS,false,18689.6680,18649.3999,SL,18647.1130,true,false,false,-1.057
1787009160,BUY,Broken level,BOS,false,18730.8270,18701.2526,SL,18699.7480,true,false,false,-1.051
1787014500,BUY,Broken level,CHOCH,false,18318.4180,18288.1466,SL,18271.0400,false,false,false,-1.565
1787017140,BUY,Broken level,CHOCH,false,18257.0390,18225.6811,TP3,18365.8470,true,true,true,3.470
1787019060,BUY,Broken level,BOS,false,18453.1030,18421.1461,SL,18418.3930,false,false,false,-1.086
1787023920,BUY,Broken level,CHOCH,false,18308.5420,18273.0489,TP3,18431.7210,true,true,true,3.471
1787025000,BUY,Broken level,BOS,false,18449.2210,18417.5271,TP3,18558.7120,true,true,true,3.455
1787026800,BUY,Trendline,BOS,false,18698.0710,18662.6247,TP3,18807.4410,true,true,true,3.086
1787031660,BUY,Broken level,CHOCH,false,19044.9470,19008.4876,SL,19001.2050,true,false,false,-1.200
1787033820,BUY,Broken level,CHOCH,false,19027.7060,18992.2706,TP3,19141.6520,true,true,true,3.216
1787036460,BUY,Broken level,BOS,false,19351.6810,19315.2184,TP3,19474.1360,true,true,true,3.358
1787039880,BUY,Broken level,BOS,false,19364.4860,19333.1777,TP3,19492.0810,true,true,true,4.075
1787048880,BUY,Broken level,CHOCH,false,19116.4080,19080.7769,SL,19076.0570,false,false,false,-1.132
1787050500,BUY,Broken level,CHOCH,false,19083.4740,19050.0329,SL,19047.6580,false,false,false,-1.071
1787059560,BUY,Broken level,CHOCH,false,18824.8020,18795.1705,SL,18792.1070,false,false,false,-1.103
1787060160,BUY,Broken level,BOS,false,18838.0610,18804.0720,SL,18794.2900,false,false,false,-1.288
1787061360,BUY,Broken level,BOS,false,18862.0000,18831.8246,SL,18804.3680,true,false,false,-1.910
1787065200,BUY,Broken level,CHOCH,false,18547.2490,18508.1293,TP3,18709.8340,true,true,true,4.156
1787067420,BUY,Broken level,BOS,false,18832.7070,18792.1125,SL,18790.7680,false,false,false,-1.033
1787067900,BUY,Trendline,BOS,false,18825.4630,18789.3872,TP3,18939.0430,true,true,true,3.148
1787069280,BUY,Broken level,BOS,false,18939.0430,18906.7031,SL,18892.6340,true,true,false,-1.435
1787071440,BUY,Broken level,BOS,false,19045.6100,19013.3636,TP3,19165.4380,true,true,true,3.716
1787075040,BUY,Broken level,CHOCH,false,19000.0420,18957.5455,TP3,19128.5530,true,true,true,3.024
1787079360,BUY,Broken level,CHOCH,false,19132.6850,19099.3927,SL,19078.9510,false,false,false,-1.614
1787080860,BUY,Broken level,BOS,false,19171.0790,19134.4520,TP3,19283.4410,true,true,true,3.068
1787084700,BUY,Broken level,BOS,false,19364.8670,19326.2403,SL,19315.6120,false,false,false,-1.275
1787085480,BUY,Broken level,BOS,false,19399.6480,19361.2751,TP3,19528.6740,true,true,true,3.362
1787087760,BUY,Broken level,BOS,false,19565.5930,19531.5359,SL,19513.8500,false,false,false,-1.519
1787088600,BUY,Broken level,CHOCH,false,19586.7060,19551.2084,SL,19540.9240,true,false,false,-1.290
1787090580,BUY,Broken level,BOS,false,19622.7240,19591.1287,SL,19588.4200,false,false,false,-1.086
1787093880,BUY,Broken level,CHOCH,false,19509.0380,19477.4149,SL,19473.0550,true,true,false,-1.138
1787096400,BUY,Broken level,CHOCH,false,19559.1770,19523.6369,SL,19501.5480,false,false,false,-1.622
1787097900,BUY,Broken level,BOS,true,19570.1730,19533.1199,SL,19533.0540,false,false,false,-1.002
1787105640,BUY,Broken level,CHOCH,true,19339.5190,19301.3491,SL,19293.1810,false,false,false,-1.214
1787128200,BUY,Broken level,CHOCH,false,19697.4730,19660.1515,SL,19644.4230,true,false,false,-1.421
1787130420,BUY,Broken level,CHOCH,false,19771.2440,19738.3422,SL,19734.9140,true,true,false,-1.104
1787132940,BUY,Trendline,CHOCH,false,19735.6810,19696.9581,TP3,19856.5380,true,true,true,3.121
1787134500,BUY,Broken level,BOS,false,19856.5380,19824.1684,TP3,19977.1550,true,true,true,3.726
1787136000,BUY,Trendline,BOS,false,19969.1450,19932.9407,TP3,20110.0500,true,true,true,3.892
1787138760,BUY,Broken level,BOS,false,20222.2660,20187.2240,SL,20182.7120,true,false,false,-1.129
1787144940,BUY,Broken level,CHOCH,true,20161.7990,20123.5326,SL,20109.5230,false,false,false,-1.366
1787146800,BUY,Broken level,CHOCH,false,20178.6700,20140.3838,SL,20125.4020,true,true,false,-1.391
1787151420,BUY,Broken level,CHOCH,false,20131.2910,20100.6330,SL,20096.6320,false,false,false,-1.131
1787151900,BUY,Broken level,BOS,true,20136.3320,20103.9179,SL,20090.2550,true,true,false,-1.422
1787157060,BUY,Broken level,CHOCH,false,20061.8610,20028.6957,TP3,20177.6640,true,true,true,3.492
1787161500,BUY,Broken level,CHOCH,true,20188.3030,20152.4785,TP3,20299.0400,true,true,true,3.091
1787163840,BUY,Broken level,BOS,false,20316.2740,20282.6094,TP3,20431.2660,true,true,true,3.416
1787169840,BUY,Broken level,CHOCH,false,20221.0080,20181.0708,SL,20156.9370,true,false,false,-1.604
1787172240,BUY,Broken level,CHOCH,false,20309.9610,20275.4444,SL,20260.4660,true,true,false,-1.434
1787177820,BUY,Broken level,CHOCH,false,20002.2580,19962.7055,TP3,20124.8710,true,true,true,3.100
1787178900,BUY,Broken level,BOS,false,20137.3590,20097.0273,SL,20085.1360,false,false,false,-1.295
1787182260,BUY,Broken level,CHOCH,false,19938.5030,19900.3232,SL,19887.5090,true,true,false,-1.336
